Date,CUST,SKU,SALES,Forecast_Type
8/29/2015,7577,12GL,0,ACTUAL
8/30/2015,7577,12GL,0,ACTUAL
8/31/2015,7577,12GL,0,ACTUAL
9/1/2015,7577,12GL,0,ACTUAL
9/2/2015,7577,12GL,4,ACTUAL
9/3/2015,7577,12GL,6,ACTUAL
9/4/2015,7577,12GL,0,ACTUAL
9/5/2015,7577,12GL,0,ACTUAL
9/6/2015,7577,12GL,0,ACTUAL
9/7/2015,7577,12GL,0,ACTUAL
9/8/2015,7577,12GL,0,ACTUAL
9/9/2015,7577,12GL,0,ACTUAL
9/10/2015,7577,12GL,2,ACTUAL
9/11/2015,7577,12GL,0,ACTUAL
9/12/2015,7577,12GL,0,ACTUAL
9/13/2015,7577,12GL,4,ACTUAL
9/14/2015,7577,12GL,0,ACTUAL
9/15/2015,7577,12GL,3,ACTUAL
9/16/2015,7577,12GL,0,ACTUAL
9/17/2015,7577,12GL,8,ACTUAL
9/18/2015,7577,12GL,0,ACTUAL
9/19/2015,7577,12GL,2,ACTUAL
9/20/2015,7577,12GL,0,ACTUAL
9/21/2015,7577,12GL,4,ACTUAL
9/22/2015,7577,12GL,0,ACTUAL
9/23/2015,7577,12GL,4,ACTUAL
9/24/2015,7577,12GL,0,ACTUAL
9/25/2015,7577,12GL,2,ACTUAL
9/26/2015,7577,12GL,0,ACTUAL
9/27/2015,7577,12GL,7,ACTUAL
9/28/2015,7577,12GL,0,ACTUAL
9/29/2015,7577,12GL,4,ACTUAL
9/30/2015,7577,12GL,0,ACTUAL
10/1/2015,7577,12GL,7,ACTUAL
10/2/2015,7577,12GL,0,ACTUAL
10/3/2015,7577,12GL,0,ACTUAL
10/4/2015,7577,12GL,6,ACTUAL
10/5/2015,7577,12GL,0,ACTUAL
10/6/2015,7577,12GL,1,ACTUAL
10/7/2015,7577,12GL,4,ACTUAL
10/8/2015,7577,12GL,4,ACTUAL
10/9/2015,7577,12GL,0,ACTUAL
10/10/2015,7577,12GL,0,ACTUAL
10/11/2015,7577,12GL,1,ACTUAL
10/12/2015,7577,12GL,8,ACTUAL
10/13/2015,7577,12GL,3,ACTUAL
10/14/2015,7577,12GL,0,ACTUAL
10/15/2015,7577,12GL,2,ACTUAL
10/16/2015,7577,12GL,0,ACTUAL
10/17/2015,7577,12GL,8,ACTUAL
10/18/2015,7577,12GL,0,ACTUAL
10/19/2015,7577,12GL,6,ACTUAL
10/20/2015,7577,12GL,0,ACTUAL
10/21/2015,7577,12GL,8,ACTUAL
10/22/2015,7577,12GL,0,ACTUAL
10/23/2015,7577,12GL,2,ACTUAL
10/24/2015,7577,12GL,0,ACTUAL
10/25/2015,7577,12GL,3,ACTUAL
10/26/2015,7577,12GL,0,ACTUAL
10/27/2015,7577,12GL,6,ACTUAL
10/28/2015,7577,12GL,0,ACTUAL
10/29/2015,7577,12GL,2,ACTUAL
10/30/2015,7577,12GL,0,ACTUAL
10/31/2015,7577,12GL,7,ACTUAL
11/1/2015,7577,12GL,0,ACTUAL
11/2/2015,7577,12GL,4,ACTUAL
11/3/2015,7577,12GL,7,ACTUAL
11/4/2015,7577,12GL,0,ACTUAL
11/5/2015,7577,12GL,0,ACTUAL
11/6/2015,7577,12GL,0,ACTUAL
11/7/2015,7577,12GL,0,ACTUAL
11/8/2015,7577,12GL,0,ACTUAL
11/9/2015,7577,12GL,8,ACTUAL
11/10/2015,7577,12GL,3,ACTUAL
11/11/2015,7577,12GL,0,ACTUAL
11/12/2015,7577,12GL,0,ACTUAL
11/13/2015,7577,12GL,0,ACTUAL
11/14/2015,7577,12GL,3,ACTUAL
11/15/2015,7577,12GL,0,ACTUAL
11/16/2015,7577,12GL,2,ACTUAL
11/17/2015,7577,12GL,0,ACTUAL
11/18/2015,7577,12GL,4,ACTUAL
11/19/2015,7577,12GL,0,ACTUAL
11/20/2015,7577,12GL,2,ACTUAL
11/21/2015,7577,12GL,0,ACTUAL
11/22/2015,7577,12GL,3,ACTUAL
11/23/2015,7577,12GL,0,ACTUAL
11/24/2015,7577,12GL,1,ACTUAL
11/25/2015,7577,12GL,0,ACTUAL
11/26/2015,7577,12GL,3,ACTUAL
11/27/2015,7577,12GL,0,ACTUAL
11/28/2015,7577,12GL,4,ACTUAL
11/29/2015,7577,12GL,0,ACTUAL
11/30/2015,7577,12GL,6,ACTUAL
12/1/2015,7577,12GL,5,ACTUAL
12/2/2015,7577,12GL,0,ACTUAL
12/3/2015,7577,12GL,0,ACTUAL
12/4/2015,7577,12GL,4,ACTUAL
12/5/2015,7577,12GL,0,ACTUAL
12/6/2015,7577,12GL,3,ACTUAL
12/7/2015,7577,12GL,3,ACTUAL
12/8/2015,7577,12GL,4,ACTUAL
12/9/2015,7577,12GL,0,ACTUAL
12/10/2015,7577,12GL,0,ACTUAL
12/11/2015,7577,12GL,2,ACTUAL
12/12/2015,7577,12GL,2,ACTUAL
12/13/2015,7577,12GL,0,ACTUAL
12/14/2015,7577,12GL,4,ACTUAL
12/15/2015,7577,12GL,0,ACTUAL
12/16/2015,7577,12GL,3,ACTUAL
12/17/2015,7577,12GL,0,ACTUAL
12/18/2015,7577,12GL,2,ACTUAL
12/19/2015,7577,12GL,0,ACTUAL
12/20/2015,7577,12GL,4,ACTUAL
12/21/2015,7577,12GL,0,ACTUAL
12/22/2015,7577,12GL,1,ACTUAL
12/23/2015,7577,12GL,0,ACTUAL
12/24/2015,7577,12GL,3,ACTUAL
12/25/2015,7577,12GL,0,ACTUAL
12/26/2015,7577,12GL,0,ACTUAL
12/27/2015,7577,12GL,0,ACTUAL
12/28/2015,7577,12GL,2,ACTUAL
12/29/2015,7577,12GL,0,ACTUAL
12/30/2015,7577,12GL,0,ACTUAL
12/31/2015,7577,12GL,0,ACTUAL
1/1/2016,7577,12GL,2,ACTUAL
1/2/2016,7577,12GL,0,ACTUAL
1/3/2016,7577,12GL,0,ACTUAL
1/4/2016,7577,12GL,5,ACTUAL
1/5/2016,7577,12GL,1,ACTUAL
1/6/2016,7577,12GL,0,ACTUAL
1/7/2016,7577,12GL,0,ACTUAL
1/8/2016,7577,12GL,0,ACTUAL
1/9/2016,7577,12GL,0,ACTUAL
1/10/2016,7577,12GL,0,ACTUAL
1/11/2016,7577,12GL,1,ACTUAL
1/12/2016,7577,12GL,0,ACTUAL
1/13/2016,7577,12GL,3,ACTUAL
1/14/2016,7577,12GL,0,ACTUAL
1/8/2014,7577,BWL,11,ACTUAL
1/9/2014,7577,BWL,21,ACTUAL
1/10/2014,7577,BWL,0,ACTUAL
1/11/2014,7577,BWL,0,ACTUAL
1/12/2014,7577,BWL,26,ACTUAL
1/13/2014,7577,BWL,26,ACTUAL
1/14/2014,7577,BWL,0,ACTUAL
1/15/2014,7577,BWL,0,ACTUAL
1/16/2014,7577,BWL,0,ACTUAL
1/17/2014,7577,BWL,18,ACTUAL
1/18/2014,7577,BWL,0,ACTUAL
1/19/2014,7577,BWL,0,ACTUAL
1/20/2014,7577,BWL,18,ACTUAL
1/21/2014,7577,BWL,0,ACTUAL
1/22/2014,7577,BWL,0,ACTUAL
1/23/2014,7577,BWL,0,ACTUAL
1/24/2014,7577,BWL,7,ACTUAL
1/25/2014,7577,BWL,0,ACTUAL
1/26/2014,7577,BWL,0,ACTUAL
1/27/2014,7577,BWL,20,ACTUAL
1/28/2014,7577,BWL,0,ACTUAL
1/29/2014,7577,BWL,0,ACTUAL
1/30/2014,7577,BWL,0,ACTUAL
1/31/2014,7577,BWL,0,ACTUAL
2/1/2014,7577,BWL,0,ACTUAL
2/2/2014,7577,BWL,0,ACTUAL
2/3/2014,7577,BWL,0,ACTUAL
2/4/2014,7577,BWL,0,ACTUAL
2/5/2014,7577,BWL,11,ACTUAL
2/6/2014,7577,BWL,22,ACTUAL
2/7/2014,7577,BWL,0,ACTUAL
2/8/2014,7577,BWL,0,ACTUAL
2/9/2014,7577,BWL,0,ACTUAL
2/10/2014,7577,BWL,0,ACTUAL
2/11/2014,7577,BWL,0,ACTUAL
2/12/2014,7577,BWL,0,ACTUAL
2/13/2014,7577,BWL,0,ACTUAL
2/14/2014,7577,BWL,12,ACTUAL
2/15/2014,7577,BWL,0,ACTUAL
2/16/2014,7577,BWL,0,ACTUAL
2/17/2014,7577,BWL,24,ACTUAL
2/18/2014,7577,BWL,0,ACTUAL
2/19/2014,7577,BWL,0,ACTUAL
2/20/2014,7577,BWL,0,ACTUAL
2/21/2014,7577,BWL,8,ACTUAL
2/22/2014,7577,BWL,0,ACTUAL
2/23/2014,7577,BWL,0,ACTUAL
2/24/2014,7577,BWL,26,ACTUAL
2/25/2014,7577,BWL,0,ACTUAL
2/26/2014,7577,BWL,0,ACTUAL
2/27/2014,7577,BWL,0,ACTUAL
2/28/2014,7577,BWL,15,ACTUAL
3/1/2014,7577,BWL,8,ACTUAL
3/2/2014,7577,BWL,26,ACTUAL
3/3/2014,7577,BWL,16,ACTUAL
3/4/2014,7577,BWL,0,ACTUAL
3/5/2014,7577,BWL,0,ACTUAL
3/6/2014,7577,BWL,0,ACTUAL
3/7/2014,7577,BWL,0,ACTUAL
3/8/2014,7577,BWL,0,ACTUAL
3/9/2014,7577,BWL,0,ACTUAL
3/10/2014,7577,BWL,14,ACTUAL
3/11/2014,7577,BWL,21,ACTUAL
3/12/2014,7577,BWL,0,ACTUAL
3/13/2014,7577,BWL,0,ACTUAL
3/14/2014,7577,BWL,10,ACTUAL
3/15/2014,7577,BWL,0,ACTUAL
3/16/2014,7577,BWL,0,ACTUAL
3/17/2014,7577,BWL,24,ACTUAL
3/18/2014,7577,BWL,0,ACTUAL
3/19/2014,7577,BWL,0,ACTUAL
3/20/2014,7577,BWL,0,ACTUAL
3/21/2014,7577,BWL,11,ACTUAL
3/22/2014,7577,BWL,0,ACTUAL
3/23/2014,7577,BWL,0,ACTUAL
3/24/2014,7577,BWL,17,ACTUAL
3/25/2014,7577,BWL,0,ACTUAL
3/26/2014,7577,BWL,0,ACTUAL
3/27/2014,7577,BWL,0,ACTUAL
3/28/2014,7577,BWL,8,ACTUAL
3/29/2014,7577,BWL,0,ACTUAL
3/30/2014,7577,BWL,0,ACTUAL
3/31/2014,7577,BWL,22,ACTUAL
4/1/2014,7577,BWL,0,ACTUAL
4/2/2014,7577,BWL,0,ACTUAL
4/3/2014,7577,BWL,0,ACTUAL
4/4/2014,7577,BWL,18,ACTUAL
4/5/2014,7577,BWL,0,ACTUAL
4/6/2014,7577,BWL,0,ACTUAL
4/7/2014,7577,BWL,11,ACTUAL
4/8/2014,7577,BWL,21,ACTUAL
4/9/2014,7577,BWL,0,ACTUAL
4/10/2014,7577,BWL,0,ACTUAL
4/11/2014,7577,BWL,0,ACTUAL
4/12/2014,7577,BWL,0,ACTUAL
4/13/2014,7577,BWL,0,ACTUAL
4/14/2014,7577,BWL,22,ACTUAL
4/15/2014,7577,BWL,0,ACTUAL
4/16/2014,7577,BWL,0,ACTUAL
4/17/2014,7577,BWL,0,ACTUAL
4/18/2014,7577,BWL,18,ACTUAL
4/19/2014,7577,BWL,0,ACTUAL
4/20/2014,7577,BWL,0,ACTUAL
4/21/2014,7577,BWL,26,ACTUAL
4/22/2014,7577,BWL,0,ACTUAL
4/23/2014,7577,BWL,0,ACTUAL
4/24/2014,7577,BWL,0,ACTUAL
4/25/2014,7577,BWL,13,ACTUAL
4/26/2014,7577,BWL,0,ACTUAL
4/27/2014,7577,BWL,0,ACTUAL
4/28/2014,7577,BWL,22,ACTUAL
4/29/2014,7577,BWL,0,ACTUAL
4/30/2014,7577,BWL,0,ACTUAL
5/1/2014,7577,BWL,0,ACTUAL
5/2/2014,7577,BWL,0,ACTUAL
5/3/2014,7577,BWL,0,ACTUAL
5/4/2014,7577,BWL,0,ACTUAL
5/5/2014,7577,BWL,22,ACTUAL
5/6/2014,7577,BWL,0,ACTUAL
5/7/2014,7577,BWL,0,ACTUAL
5/8/2014,7577,BWL,0,ACTUAL
5/9/2014,7577,BWL,15,ACTUAL
5/10/2014,7577,BWL,0,ACTUAL
5/11/2014,7577,BWL,0,ACTUAL
5/12/2014,7577,BWL,13,ACTUAL
5/13/2014,7577,BWL,0,ACTUAL
5/14/2014,7577,BWL,0,ACTUAL
5/15/2014,7577,BWL,0,ACTUAL
5/16/2014,7577,BWL,11,ACTUAL
5/17/2014,7577,BWL,0,ACTUAL
5/18/2014,7577,BWL,0,ACTUAL
5/19/2014,7577,BWL,21,ACTUAL
5/20/2014,7577,BWL,0,ACTUAL
5/21/2014,7577,BWL,0,ACTUAL
5/22/2014,7577,BWL,0,ACTUAL
5/23/2014,7577,BWL,11,ACTUAL
5/24/2014,7577,BWL,0,ACTUAL
5/25/2014,7577,BWL,0,ACTUAL
5/26/2014,7577,BWL,22,ACTUAL
5/27/2014,7577,BWL,0,ACTUAL
5/28/2014,7577,BWL,0,ACTUAL
5/29/2014,7577,BWL,0,ACTUAL
5/30/2014,7577,BWL,11,ACTUAL
5/31/2014,7577,BWL,0,ACTUAL
6/1/2014,7577,BWL,21,ACTUAL
6/2/2014,7577,BWL,0,ACTUAL
6/3/2014,7577,BWL,0,ACTUAL
6/4/2014,7577,BWL,0,ACTUAL
6/5/2014,7577,BWL,0,ACTUAL
6/6/2014,7577,BWL,11,ACTUAL
6/7/2014,7577,BWL,0,ACTUAL
6/8/2014,7577,BWL,0,ACTUAL
6/9/2014,7577,BWL,0,ACTUAL
6/10/2014,7577,BWL,18,ACTUAL
6/11/2014,7577,BWL,0,ACTUAL
6/12/2014,7577,BWL,0,ACTUAL
6/13/2014,7577,BWL,11,ACTUAL
6/14/2014,7577,BWL,0,ACTUAL
6/15/2014,7577,BWL,0,ACTUAL
6/16/2014,7577,BWL,17,ACTUAL
6/17/2014,7577,BWL,0,ACTUAL
6/18/2014,7577,BWL,0,ACTUAL
6/19/2014,7577,BWL,0,ACTUAL
6/20/2014,7577,BWL,11,ACTUAL
6/21/2014,7577,BWL,0,ACTUAL
6/22/2014,7577,BWL,0,ACTUAL
6/23/2014,7577,BWL,21,ACTUAL
6/24/2014,7577,BWL,0,ACTUAL
6/25/2014,7577,BWL,0,ACTUAL
6/26/2014,7577,BWL,0,ACTUAL
6/27/2014,7577,BWL,11,ACTUAL
6/28/2014,7577,BWL,0,ACTUAL
6/29/2014,7577,BWL,0,ACTUAL
6/30/2014,7577,BWL,20,ACTUAL
7/1/2014,7577,BWL,0,ACTUAL
7/2/2014,7577,BWL,7,ACTUAL
7/3/2014,7577,BWL,8,ACTUAL
7/4/2014,7577,BWL,21,ACTUAL
7/5/2014,7577,BWL,0,ACTUAL
7/6/2014,7577,BWL,0,ACTUAL
7/7/2014,7577,BWL,26,ACTUAL
7/8/2014,7577,BWL,0,ACTUAL
7/9/2014,7577,BWL,0,ACTUAL
7/10/2014,7577,BWL,0,ACTUAL
7/11/2014,7577,BWL,13,ACTUAL
7/12/2014,7577,BWL,0,ACTUAL
7/13/2014,7577,BWL,0,ACTUAL
7/14/2014,7577,BWL,22,ACTUAL
7/15/2014,7577,BWL,0,ACTUAL
7/16/2014,7577,BWL,0,ACTUAL
7/17/2014,7577,BWL,0,ACTUAL
7/18/2014,7577,BWL,11,ACTUAL
7/19/2014,7577,BWL,0,ACTUAL
7/20/2014,7577,BWL,0,ACTUAL
7/21/2014,7577,BWL,24,ACTUAL
7/22/2014,7577,BWL,0,ACTUAL
7/23/2014,7577,BWL,0,ACTUAL
7/24/2014,7577,BWL,0,ACTUAL
7/25/2014,7577,BWL,11,ACTUAL
7/26/2014,7577,BWL,0,ACTUAL
7/27/2014,7577,BWL,0,ACTUAL
7/28/2014,7577,BWL,26,ACTUAL
7/29/2014,7577,BWL,0,ACTUAL
7/30/2014,7577,BWL,0,ACTUAL
7/31/2014,7577,BWL,0,ACTUAL
8/1/2014,7577,BWL,0,ACTUAL
8/2/2014,7577,BWL,0,ACTUAL
8/3/2014,7577,BWL,0,ACTUAL
8/4/2014,7577,BWL,0,ACTUAL
8/5/2014,7577,BWL,0,ACTUAL
8/6/2014,7577,BWL,0,ACTUAL
8/7/2014,7577,BWL,0,ACTUAL
8/8/2014,7577,BWL,11,ACTUAL
8/9/2014,7577,BWL,16,ACTUAL
8/10/2014,7577,BWL,0,ACTUAL
8/11/2014,7577,BWL,0,ACTUAL
8/12/2014,7577,BWL,21,ACTUAL
8/13/2014,7577,BWL,0,ACTUAL
8/14/2014,7577,BWL,0,ACTUAL
8/15/2014,7577,BWL,13,ACTUAL
8/16/2014,7577,BWL,0,ACTUAL
8/17/2014,7577,BWL,0,ACTUAL
8/18/2014,7577,BWL,24,ACTUAL
8/19/2014,7577,BWL,0,ACTUAL
8/20/2014,7577,BWL,0,ACTUAL
8/21/2014,7577,BWL,0,ACTUAL
8/22/2014,7577,BWL,15,ACTUAL
8/23/2014,7577,BWL,0,ACTUAL
8/24/2014,7577,BWL,0,ACTUAL
8/25/2014,7577,BWL,24,ACTUAL
8/26/2014,7577,BWL,0,ACTUAL
8/27/2014,7577,BWL,0,ACTUAL
8/28/2014,7577,BWL,0,ACTUAL
8/29/2014,7577,BWL,11,ACTUAL
8/30/2014,7577,BWL,0,ACTUAL
8/31/2014,7577,BWL,0,ACTUAL
9/1/2014,7577,BWL,0,ACTUAL
9/2/2014,7577,BWL,0,ACTUAL
9/3/2014,7577,BWL,0,ACTUAL
9/4/2014,7577,BWL,0,ACTUAL
9/5/2014,7577,BWL,15,ACTUAL
9/6/2014,7577,BWL,21,ACTUAL
9/7/2014,7577,BWL,0,ACTUAL
9/8/2014,7577,BWL,0,ACTUAL
9/9/2014,7577,BWL,0,ACTUAL
9/10/2014,7577,BWL,0,ACTUAL
9/11/2014,7577,BWL,0,ACTUAL
9/12/2014,7577,BWL,0,ACTUAL
9/13/2014,7577,BWL,0,ACTUAL
9/14/2014,7577,BWL,0,ACTUAL
9/15/2014,7577,BWL,26,ACTUAL
9/16/2014,7577,BWL,0,ACTUAL
9/17/2014,7577,BWL,0,ACTUAL
9/18/2014,7577,BWL,0,ACTUAL
9/19/2014,7577,BWL,13,ACTUAL
9/20/2014,7577,BWL,0,ACTUAL
9/21/2014,7577,BWL,0,ACTUAL
9/22/2014,7577,BWL,22,ACTUAL
9/23/2014,7577,BWL,0,ACTUAL
9/24/2014,7577,BWL,0,ACTUAL
9/25/2014,7577,BWL,0,ACTUAL
9/26/2014,7577,BWL,13,ACTUAL
9/27/2014,7577,BWL,0,ACTUAL
9/28/2014,7577,BWL,0,ACTUAL
9/29/2014,7577,BWL,19,ACTUAL
9/30/2014,7577,BWL,0,ACTUAL
10/1/2014,7577,BWL,11,ACTUAL
10/2/2014,7577,BWL,19,ACTUAL
10/3/2014,7577,BWL,24,ACTUAL
10/4/2014,7577,BWL,0,ACTUAL
10/5/2014,7577,BWL,0,ACTUAL
10/6/2014,7577,BWL,0,ACTUAL
10/7/2014,7577,BWL,0,ACTUAL
10/8/2014,7577,BWL,0,ACTUAL
10/9/2014,7577,BWL,0,ACTUAL
10/10/2014,7577,BWL,13,ACTUAL
10/11/2014,7577,BWL,16,ACTUAL
10/12/2014,7577,BWL,0,ACTUAL
10/13/2014,7577,BWL,22,ACTUAL
10/14/2014,7577,BWL,0,ACTUAL
10/15/2014,7577,BWL,0,ACTUAL
10/16/2014,7577,BWL,0,ACTUAL
10/17/2014,7577,BWL,13,ACTUAL
10/18/2014,7577,BWL,0,ACTUAL
10/19/2014,7577,BWL,0,ACTUAL
10/20/2014,7577,BWL,18,ACTUAL
10/21/2014,7577,BWL,0,ACTUAL
10/22/2014,7577,BWL,0,ACTUAL
10/23/2014,7577,BWL,0,ACTUAL
10/24/2014,7577,BWL,13,ACTUAL
10/25/2014,7577,BWL,0,ACTUAL
10/26/2014,7577,BWL,0,ACTUAL
10/27/2014,7577,BWL,26,ACTUAL
10/28/2014,7577,BWL,0,ACTUAL
10/29/2014,7577,BWL,0,ACTUAL
10/30/2014,7577,BWL,0,ACTUAL
10/31/2014,7577,BWL,15,ACTUAL
11/1/2014,7577,BWL,0,ACTUAL
11/2/2014,7577,BWL,0,ACTUAL
11/3/2014,7577,BWL,0,ACTUAL
11/4/2014,7577,BWL,13,ACTUAL
11/5/2014,7577,BWL,0,ACTUAL
11/6/2014,7577,BWL,0,ACTUAL
11/7/2014,7577,BWL,11,ACTUAL
11/8/2014,7577,BWL,26,ACTUAL
11/9/2014,7577,BWL,0,ACTUAL
11/10/2014,7577,BWL,0,ACTUAL
11/11/2014,7577,BWL,0,ACTUAL
11/12/2014,7577,BWL,0,ACTUAL
11/13/2014,7577,BWL,0,ACTUAL
11/14/2014,7577,BWL,13,ACTUAL
11/15/2014,7577,BWL,0,ACTUAL
11/16/2014,7577,BWL,0,ACTUAL
11/17/2014,7577,BWL,22,ACTUAL
11/18/2014,7577,BWL,0,ACTUAL
11/19/2014,7577,BWL,0,ACTUAL
11/20/2014,7577,BWL,0,ACTUAL
11/21/2014,7577,BWL,8,ACTUAL
11/22/2014,7577,BWL,0,ACTUAL
11/23/2014,7577,BWL,0,ACTUAL
11/24/2014,7577,BWL,22,ACTUAL
11/25/2014,7577,BWL,0,ACTUAL
11/26/2014,7577,BWL,0,ACTUAL
11/27/2014,7577,BWL,0,ACTUAL
11/28/2014,7577,BWL,13,ACTUAL
11/29/2014,7577,BWL,0,ACTUAL
11/30/2014,7577,BWL,0,ACTUAL
12/1/2014,7577,BWL,0,ACTUAL
12/2/2014,7577,BWL,0,ACTUAL
12/3/2014,7577,BWL,0,ACTUAL
12/4/2014,7577,BWL,0,ACTUAL
12/5/2014,7577,BWL,21,ACTUAL
12/6/2014,7577,BWL,0,ACTUAL
12/7/2014,7577,BWL,0,ACTUAL
12/8/2014,7577,BWL,0,ACTUAL
12/9/2014,7577,BWL,12,ACTUAL
12/10/2014,7577,BWL,0,ACTUAL
12/11/2014,7577,BWL,0,ACTUAL
12/12/2014,7577,BWL,7,ACTUAL
12/13/2014,7577,BWL,0,ACTUAL
12/14/2014,7577,BWL,0,ACTUAL
12/15/2014,7577,BWL,18,ACTUAL
12/16/2014,7577,BWL,0,ACTUAL
12/17/2014,7577,BWL,0,ACTUAL
12/18/2014,7577,BWL,0,ACTUAL
12/19/2014,7577,BWL,13,ACTUAL
12/20/2014,7577,BWL,0,ACTUAL
12/21/2014,7577,BWL,0,ACTUAL
12/22/2014,7577,BWL,15,ACTUAL
12/23/2014,7577,BWL,0,ACTUAL
12/24/2014,7577,BWL,0,ACTUAL
12/25/2014,7577,BWL,0,ACTUAL
12/26/2014,7577,BWL,8,ACTUAL
12/27/2014,7577,BWL,0,ACTUAL
12/28/2014,7577,BWL,0,ACTUAL
12/29/2014,7577,BWL,17,ACTUAL
12/30/2014,7577,BWL,0,ACTUAL
12/31/2014,7577,BWL,0,ACTUAL
1/1/2015,7577,BWL,0,ACTUAL
1/2/2015,7577,BWL,0,ACTUAL
1/3/2015,7577,BWL,0,ACTUAL
1/4/2015,7577,BWL,0,ACTUAL
1/5/2015,7577,BWL,15,ACTUAL
1/6/2015,7577,BWL,21,ACTUAL
1/7/2015,7577,BWL,0,ACTUAL
1/8/2015,7577,BWL,0,ACTUAL
1/9/2015,7577,BWL,0,ACTUAL
1/10/2015,7577,BWL,0,ACTUAL
1/11/2015,7577,BWL,0,ACTUAL
1/12/2015,7577,BWL,0,ACTUAL
1/13/2015,7577,BWL,0,ACTUAL
1/14/2015,7577,BWL,0,ACTUAL
1/15/2015,7577,BWL,0,ACTUAL
1/16/2015,7577,BWL,9,ACTUAL
1/17/2015,7577,BWL,0,ACTUAL
1/18/2015,7577,BWL,0,ACTUAL
1/19/2015,7577,BWL,26,ACTUAL
1/20/2015,7577,BWL,0,ACTUAL
1/21/2015,7577,BWL,0,ACTUAL
1/22/2015,7577,BWL,0,ACTUAL
1/23/2015,7577,BWL,15,ACTUAL
1/24/2015,7577,BWL,0,ACTUAL
1/25/2015,7577,BWL,0,ACTUAL
1/26/2015,7577,BWL,26,ACTUAL
1/27/2015,7577,BWL,0,ACTUAL
1/28/2015,7577,BWL,0,ACTUAL
1/29/2015,7577,BWL,0,ACTUAL
1/30/2015,7577,BWL,15,ACTUAL
1/31/2015,7577,BWL,0,ACTUAL
2/1/2015,7577,BWL,9,ACTUAL
2/2/2015,7577,BWL,22,ACTUAL
2/3/2015,7577,BWL,21,ACTUAL
2/4/2015,7577,BWL,0,ACTUAL
2/5/2015,7577,BWL,0,ACTUAL
2/6/2015,7577,BWL,0,ACTUAL
2/7/2015,7577,BWL,0,ACTUAL
2/8/2015,7577,BWL,0,ACTUAL
2/9/2015,7577,BWL,0,ACTUAL
2/10/2015,7577,BWL,9,ACTUAL
2/11/2015,7577,BWL,21,ACTUAL
2/12/2015,7577,BWL,0,ACTUAL
2/13/2015,7577,BWL,15,ACTUAL
2/14/2015,7577,BWL,0,ACTUAL
2/15/2015,7577,BWL,0,ACTUAL
2/16/2015,7577,BWL,21,ACTUAL
2/17/2015,7577,BWL,0,ACTUAL
2/18/2015,7577,BWL,0,ACTUAL
2/19/2015,7577,BWL,0,ACTUAL
2/20/2015,7577,BWL,0,ACTUAL
2/21/2015,7577,BWL,0,ACTUAL
2/22/2015,7577,BWL,0,ACTUAL
2/23/2015,7577,BWL,22,ACTUAL
2/24/2015,7577,BWL,0,ACTUAL
2/25/2015,7577,BWL,0,ACTUAL
2/26/2015,7577,BWL,0,ACTUAL
2/27/2015,7577,BWL,11,ACTUAL
2/28/2015,7577,BWL,0,ACTUAL
3/1/2015,7577,BWL,0,ACTUAL
3/2/2015,7577,BWL,0,ACTUAL
3/3/2015,7577,BWL,0,ACTUAL
3/4/2015,7577,BWL,13,ACTUAL
3/5/2015,7577,BWL,0,ACTUAL
3/6/2015,7577,BWL,0,ACTUAL
3/7/2015,7577,BWL,11,ACTUAL
3/8/2015,7577,BWL,12,ACTUAL
3/9/2015,7577,BWL,0,ACTUAL
3/10/2015,7577,BWL,0,ACTUAL
3/11/2015,7577,BWL,0,ACTUAL
3/12/2015,7577,BWL,0,ACTUAL
3/13/2015,7577,BWL,13,ACTUAL
3/14/2015,7577,BWL,0,ACTUAL
3/15/2015,7577,BWL,0,ACTUAL
3/16/2015,7577,BWL,22,ACTUAL
3/17/2015,7577,BWL,0,ACTUAL
3/18/2015,7577,BWL,0,ACTUAL
3/19/2015,7577,BWL,0,ACTUAL
3/20/2015,7577,BWL,15,ACTUAL
3/21/2015,7577,BWL,0,ACTUAL
3/22/2015,7577,BWL,0,ACTUAL
3/23/2015,7577,BWL,20,ACTUAL
3/24/2015,7577,BWL,0,ACTUAL
3/25/2015,7577,BWL,0,ACTUAL
3/26/2015,7577,BWL,0,ACTUAL
3/27/2015,7577,BWL,15,ACTUAL
3/28/2015,7577,BWL,0,ACTUAL
3/29/2015,7577,BWL,0,ACTUAL
3/30/2015,7577,BWL,26,ACTUAL
3/31/2015,7577,BWL,0,ACTUAL
4/1/2015,7577,BWL,0,ACTUAL
4/2/2015,7577,BWL,0,ACTUAL
4/3/2015,7577,BWL,0,ACTUAL
4/4/2015,7577,BWL,0,ACTUAL
4/5/2015,7577,BWL,18,ACTUAL
4/6/2015,7577,BWL,0,ACTUAL
4/7/2015,7577,BWL,0,ACTUAL
4/8/2015,7577,BWL,0,ACTUAL
4/9/2015,7577,BWL,9,ACTUAL
4/10/2015,7577,BWL,0,ACTUAL
4/11/2015,7577,BWL,0,ACTUAL
4/12/2015,7577,BWL,13,ACTUAL
4/13/2015,7577,BWL,26,ACTUAL
4/14/2015,7577,BWL,0,ACTUAL
4/15/2015,7577,BWL,0,ACTUAL
4/16/2015,7577,BWL,0,ACTUAL
4/17/2015,7577,BWL,8,ACTUAL
4/18/2015,7577,BWL,0,ACTUAL
4/19/2015,7577,BWL,0,ACTUAL
4/20/2015,7577,BWL,26,ACTUAL
